,artist_name,artist_id,genres,followers,popularity
0z1Bv7oCZHCIAafVL4rf3b,Habeas Corpus,Habeas Corpus,0z1Bv7oCZHCIAafVL4rf3b,"['rap metal espanol', 'spanish punk']","{'href': None, 'total': 21463}",31
1WRMGgPXGbkVxUOMWUTrRQ,Sektemtum,Sektemtum,1WRMGgPXGbkVxUOMWUTrRQ,"['chaotic black metal', 'french black metal']","{'href': None, 'total': 809}",0
0Nxzpvk8kSk0LsFQFV7XuX,Sirenade,Sirenade,0Nxzpvk8kSk0LsFQFV7XuX,['slovak metal'],"{'href': None, 'total': 116}",0
6nPxdKGw0I8Hh2juuBujpq,Vetis,Vetis,6nPxdKGw0I8Hh2juuBujpq,['west virginia metal'],"{'href': None, 'total': 20}",0
52HCwvmJLbxsJljF1CcisZ,Cultus Sanguine,Cultus Sanguine,52HCwvmJLbxsJljF1CcisZ,"['italian black metal', 'italian doom metal', 'italian gothic metal', 'italian metal']","{'href': None, 'total': 644}",1
6VKPw3djGQk9UQrlVX1DCb,David Scolli,David Scolli,6VKPw3djGQk9UQrlVX1DCb,['arkansas metal'],"{'href': None, 'total': 2}",0
48n1qe6UCzYCNR729jSFCk,Centurions Ghost,Centurions Ghost,48n1qe6UCzYCNR729jSFCk,['uk doom metal'],"{'href': None, 'total': 27}",0
0V59p0j4HwUIvOjJi4qxKJ,Sacred Blood,Sacred Blood,0V59p0j4HwUIvOjJi4qxKJ,"['greek metal', 'melodic power metal', 'neo-trad metal']","{'href': None, 'total': 562}",1
2C0u0ZzKIPq4VOij22dIFj,Human Mass Extermination,Human Mass Extermination,2C0u0ZzKIPq4VOij22dIFj,['metal tico'],"{'href': None, 'total': 344}",1
3abAXVJ6gHgPnO99ilDXPj,Natural Hate,Natural Hate,3abAXVJ6gHgPnO99ilDXPj,"['brazilian thrash metal', 'metal baiano']","{'href': None, 'total': 110}",0
1bgeQljXQlY64QQSQ7DgEe,Death Decline,Death Decline,1bgeQljXQlY64QQSQ7DgEe,['french death metal'],"{'href': None, 'total': 10302}",27
3bTpLgUD8mebn1tlTb26bf,Luciferi Excelsi,Luciferi Excelsi,3bTpLgUD8mebn1tlTb26bf,['austrian black metal'],"{'href': None, 'total': 12}",0
43LgakFObTvzrPXXR3Tp2Z,Domine,Domine,43LgakFObTvzrPXXR3Tp2Z,"['italian metal', 'italian power metal', 'neo classical metal', 'neo-trad metal', 'power metal']","{'href': None, 'total': 5912}",15
0eC0bDUpis2Z8zxH2raIzr,Enslavement,Enslavement,0eC0bDUpis2Z8zxH2raIzr,['british death metal'],"{'href': None, 'total': 145}",0
24jEHFp5dtfyE7ATR9ysIV,Starforger,Starforger,24jEHFp5dtfyE7ATR9ysIV,['symphonic melodic death metal'],"{'href': None, 'total': 621}",2
2W3FVQB5Psamw7EL9gPyiL,Erupdead,Erupdead,2W3FVQB5Psamw7EL9gPyiL,['swiss metal'],"{'href': None, 'total': 72}",0
3NEk41WXHfpDiJxYn7kHe5,Phantasmagoria,Phantasmagoria,3NEk41WXHfpDiJxYn7kHe5,"['j-metal', 'oshare kei', 'visual kei']","{'href': None, 'total': 5217}",6
4GcDiEKOh2CGw4VaQ7BOya,Spirit Descent,SPIRIT DESCENT,4GcDiEKOh2CGw4VaQ7BOya,"['epic doom', 'neo-trad doom metal']","{'href': None, 'total': 74}",0
2j8mjolHWO8ZabkSTup5pk,As You Drown,As You Drown,2j8mjolHWO8ZabkSTup5pk,"['brutal deathcore', 'deathcore']","{'href': None, 'total': 3418}",7
5umab4dwkXh57P8Pipoulk,Iniquitous Savagery,Iniquitous Savagery,5umab4dwkXh57P8Pipoulk,['british death metal'],"{'href': None, 'total': 605}",3
1bPKqltzPQLcsJmT0FthQo,LunarVein,LunarVein,1bPKqltzPQLcsJmT0FthQo,"['heavy gothic rock', 'metal gotico']","{'href': None, 'total': 141}",0
6PNz4FhmdpDw6pKATTGK3X,Darzamat,Darzamat,6PNz4FhmdpDw6pKATTGK3X,"['gothic black metal', 'polish black metal', 'polish metal', 'symphonic black metal']","{'href': None, 'total': 4954}",15
1MiyRrWGvqJtL683Tf9eS1,Solar Fragment,Solar Fragment,1MiyRrWGvqJtL683Tf9eS1,"['german metal', 'german power metal', 'neo-trad metal']","{'href': None, 'total': 1379}",5
3gp2LXiofDnz4BMM1J2tXP,Surtur,Surtur,3gp2LXiofDnz4BMM1J2tXP,['south asian metal'],"{'href': None, 'total': 127}",0
6aGv9wRi372TSQz5xboqf2,Alpthraum,Alpthraum,6aGv9wRi372TSQz5xboqf2,['metal noir quebecois'],"{'href': None, 'total': 46}",0
3ff7tYVw8dzowY4w0QJDwt,Pig's Blood,Pig's Blood,3ff7tYVw8dzowY4w0QJDwt,['war metal'],"{'href': None, 'total': 2203}",5
3dqcYk2tMjJI4amG1WlyLv,Shalott,Shalott,3dqcYk2tMjJI4amG1WlyLv,"['folk metal latinoamericano', 'mexican power metal']","{'href': None, 'total': 67}",0
7BWG7csmGX0uP9LHvP3ObV,Demonification,Demonification,7BWG7csmGX0uP9LHvP3ObV,['singaporean metal'],"{'href': None, 'total': 68}",0
05q0fmz5AnwuIilO7PxfbC,Cuentos de los Hermanos Grind,Cuentos de los Hermanos Grind,05q0fmz5AnwuIilO7PxfbC,['metal colombiano'],"{'href': None, 'total': 3482}",16
5FptMYOe42o5kUEHhbzvgV,Thokkian Vortex,Thokkian Vortex,5FptMYOe42o5kUEHhbzvgV,['israeli metal'],"{'href': None, 'total': 332}",0
29f9h8pOAnxD1EumbcZU1H,Asriel,Asriel,29f9h8pOAnxD1EumbcZU1H,"['idol rock', 'japanese power metal']","{'href': None, 'total': 11972}",25
2OCUBra7EFBK5hsjFmVgNL,Rituality,Rituality,2OCUBra7EFBK5hsjFmVgNL,['korean hardcore'],"{'href': None, 'total': 119}",1
0h5GztsDNcqgMyQ7ddnBKf,Atropos Wrath,Atropos Wrath,0h5GztsDNcqgMyQ7ddnBKf,['german death metal'],"{'href': None, 'total': 98}",0
3XwTKKm7S9fNKKqExgrfi1,My Black Light,My Black Light,3XwTKKm7S9fNKKqExgrfi1,"['fallen angel', 'italian gothic metal']","{'href': None, 'total': 311}",0
6dWOp6U7Z8HAvhT2y4uomM,Cultes des Ghoules,Cultes des Ghoules,6dWOp6U7Z8HAvhT2y4uomM,"['black death', 'dark black metal', 'occult black metal', 'polish black metal', 'polish metal']","{'href': None, 'total': 10664}",10
5cqp2Uaip5B32zaVcULYQg,Grey Lethal,Grey Lethal,5cqp2Uaip5B32zaVcULYQg,['japanese death metal'],"{'href': None, 'total': 16}",0
0FynTHaiDNEwk4WNnUi9Mp,Mystic Forest,Mystic Forest,0FynTHaiDNEwk4WNnUi9Mp,"['french black metal', 'melodic black metal']","{'href': None, 'total': 428}",1
3mflDAj40hIxroS9bpscM5,Dismal Divinity,Dismal Divinity,3mflDAj40hIxroS9bpscM5,['puerto rican metal'],"{'href': None, 'total': 80}",0
4DkfTKMvgjhjptxdRsj0FT,Eternal Death,Eternal Death,4DkfTKMvgjhjptxdRsj0FT,['buffalo ny metal'],"{'href': None, 'total': 17}",0
2S5OOMthdyp3Qu4IbTGAQ3,Soziedad Alkoholika,Soziedad Alkoholika,2S5OOMthdyp3Qu4IbTGAQ3,"['euskal metal', 'rap metal espanol', 'spanish metal', 'spanish punk']","{'href': None, 'total': 110515}",43
1nl0JqITH0ba3tvOAPDqoT,Wombbath,Wombbath,1nl0JqITH0ba3tvOAPDqoT,"['grim death metal', 'new wave of osdm', 'swedish death metal']","{'href': None, 'total': 9744}",12
4932IfrOtRW6aRvyKh2yb7,Maniac Butcher,Maniac Butcher,4932IfrOtRW6aRvyKh2yb7,"['czsk black metal', 'raw black metal']","{'href': None, 'total': 3753}",9
1NbxPF8UTr5C8GhnYUFjUG,Steelgar,Steelgar,1NbxPF8UTr5C8GhnYUFjUG,['metal catala'],"{'href': None, 'total': 181}",0
1huQmYUWp3wSjL98AFtteH,Zero3iete,ZERO3IETE,1huQmYUWp3wSjL98AFtteH,"['latin metal', 'spanish metal']","{'href': None, 'total': 6019}",16
0frsOIcxOeGPYidsQ9gTfA,Prodigal Earth,Prodigal Earth,0frsOIcxOeGPYidsQ9gTfA,['cypriot metal'],"{'href': None, 'total': 49}",0
7g2BjyhRe6aKONYuCdt7zI,Kayo Dot,Kayo Dot,7g2BjyhRe6aKONYuCdt7zI,"['avant-garde metal', 'jazz metal', 'post-metal', 'progressive jazz fusion', 'tzadik']","{'href': None, 'total': 14632}",16
3HshwcRyD4zv1KIh9OdwRo,Quo Vadis,Quo Vadis,3HshwcRyD4zv1KIh9OdwRo,"['canadian metal', 'quebec death metal', 'technical death metal', 'technical melodic death metal']","{'href': None, 'total': 20516}",24
4hAqIOkN2Q4apnbcOUUb7h,SubRosa,SubRosa,4hAqIOkN2Q4apnbcOUUb7h,"['gaian doom', 'post-doom metal', 'psychedelic doom', 'utah metal']","{'href': None, 'total': 30909}",27
3BjcjF1jyXbTutFN9zScCj,Griffar,Griffar,3BjcjF1jyXbTutFN9zScCj,['french black metal'],"{'href': None, 'total': 200}",1
6AcCC5rxx5IAgQsvjJ6nPl,Embrional,Embrional,6AcCC5rxx5IAgQsvjJ6nPl,['polish death metal'],"{'href': None, 'total': 1032}",1
3tQ18mF4M7jncCNIHy8jc4,Divulgence,Divulgence,3tQ18mF4M7jncCNIHy8jc4,"['christian thrash metal', 'south carolina metal']","{'href': None, 'total': 155}",0
1zLhgo8gQRmNBW7n77oYhi,Thrash or Die,Thrash Or Die,1zLhgo8gQRmNBW7n77oYhi,"['miami metal', 'new wave of thrash metal']","{'href': None, 'total': 5811}",6
0dR10i73opHXuRuLbgxltM,Mayhem,Mayhem,0dR10i73opHXuRuLbgxltM,"['black metal', 'metal', 'norwegian black metal']","{'href': None, 'total': 413811}",50
6eN0hpxDpAIXLLvY7aLCiM,Mindscar,Mindscar,6eN0hpxDpAIXLLvY7aLCiM,['florida death metal'],"{'href': None, 'total': 1072}",2
0P66ln7FjI0FlZodtzQA9k,Dagorath,Dagorath,0P66ln7FjI0FlZodtzQA9k,['tolkien metal'],"{'href': None, 'total': 342}",1
7f5aAh94T4mdR5T8GxfTOE,Dark Thoughts,Dark Thoughts,7f5aAh94T4mdR5T8GxfTOE,"['garage punk', 'indie punk']","{'href': None, 'total': 4626}",35
4lb1PcvngIJUUmAq6zSdd4,All Against,All Against,4lb1PcvngIJUUmAq6zSdd4,['portuguese metal'],"{'href': None, 'total': 305}",3
0FLAN1EcCmtfvqxP1KPEHk,Tsatthoggua,Tsatthoggua,0FLAN1EcCmtfvqxP1KPEHk,"['german black metal', 'raw black metal']","{'href': None, 'total': 968}",4
2NwDYPbgMbSAXLbTL0VaUQ,Magnitude,Magnitude,2NwDYPbgMbSAXLbTL0VaUQ,"['metallic hardcore', 'modern hardcore']","{'href': None, 'total': 12641}",28
1BEAKUcO6OagllSQbyTcpC,Tortura,Tortura,1BEAKUcO6OagllSQbyTcpC,['czsk black metal'],"{'href': None, 'total': 156}",0
2R5Sry7fmvqc3QnoV2myJ4,Chrome Waves,Chrome Waves,2R5Sry7fmvqc3QnoV2myJ4,"['blackgaze', 'post-black metal']","{'href': None, 'total': 1622}",5
5RBVDXwieSMQNyS9LIxTKI,Drosophila,Drosophila,5RBVDXwieSMQNyS9LIxTKI,['indonesian black metal'],"{'href': None, 'total': 3}",0
2DPJRjaNq0dvSnzegBKn4L,Emancer,Emancer,2DPJRjaNq0dvSnzegBKn4L,['norwegian black metal'],"{'href': None, 'total': 108}",0
020C7iMEVHPQWvtRqLo9Ap,Burn Blue Sky,Burn Blue Sky,020C7iMEVHPQWvtRqLo9Ap,['hard stoner rock'],"{'href': None, 'total': 90}",0
552yzuE2nKodpsQrrqaAaW,Root,Root,552yzuE2nKodpsQrrqaAaW,['czech metal'],"{'href': None, 'total': 8409}",18
5iCPBomjtVD2M7q1vfqnbV,Void of Reason,Void of Reason,5iCPBomjtVD2M7q1vfqnbV,['atlanta metal'],"{'href': None, 'total': 28}",0
3AVDEYfbxoD4fHakWImQXt,Astraeus,ASTRAEUS,3AVDEYfbxoD4fHakWImQXt,"['instrumental djent', 'instrumental progressive metal', 'west virginia metal']","{'href': None, 'total': 2013}",5
2s5DSt9VBNzAn2TbtDHzFZ,Vader,Vader,2s5DSt9VBNzAn2TbtDHzFZ,"['black metal', 'brutal death metal', 'death metal', 'deathrash', 'metal', 'polish death metal', 'polish metal', 'polish thrash metal']","{'href': None, 'total': 201858}",44
6V1sfVg2rbu16kLYo7n4mq,Rusty Cooley,Rusty Cooley,6V1sfVg2rbu16kLYo7n4mq,"['neo classical metal', 'shred']","{'href': None, 'total': 11824}",12
4yABgWsuOqu8DpNgttBOp3,Korvid,Korvid,4yABgWsuOqu8DpNgttBOp3,['irish metal'],"{'href': None, 'total': 1}",0
7hCCKK13qGLsP7tVkqi8JC,Viletale,Viletale,7hCCKK13qGLsP7tVkqi8JC,['metal catarinense'],"{'href': None, 'total': 181}",0
0oxUux1OSwZpIpSK0JbqSS,Austrian Death Machine,Austrian Death Machine,0oxUux1OSwZpIpSK0JbqSS,"['comic metal', 'melodic metalcore', 'metalcore']","{'href': None, 'total': 71096}",39
7tGui7AjkvusyuCqmsxZfj,Em Sinfonia,Em Sinfonia,7tGui7AjkvusyuCqmsxZfj,['gothic doom'],"{'href': None, 'total': 121}",0
6WPoJFPpSZHe33IrJ5TSJ0,Devour the Unborn,Devour the Unborn,6WPoJFPpSZHe33IrJ5TSJ0,['slam death metal'],"{'href': None, 'total': 8399}",16
3sDXawPqq8z32ysYrgCHO5,Ad Nauseum,Ad Nauseum,3sDXawPqq8z32ysYrgCHO5,['uk82'],"{'href': None, 'total': 51}",0
7JAVIF6jNFgcVbGrAuIIGH,Tankist,Tankist,7JAVIF6jNFgcVbGrAuIIGH,['estonian metal'],"{'href': None, 'total': 247}",2
6X78UG1TKS2NTAJ9bovuqp,Trna,Trna,6X78UG1TKS2NTAJ9bovuqp,"['cosmic black metal', 'post-black metal', 'russian post-rock']","{'href': None, 'total': 8680}",15
1VvVp4qurtUfLG7frQUWw3,Dark Salvation,Dark Salvation,1VvVp4qurtUfLG7frQUWw3,"['liechtenstein', 'melodic power metal']","{'href': None, 'total': 153}",0
4laEdZoD8QHUWCyVXwtctT,Nolentia,Nolentia,4laEdZoD8QHUWCyVXwtctT,"['french death metal', 'necrogrind']","{'href': None, 'total': 140}",0
2s6UeKfRyWXcnuWUn5ht2K,Sacrificia Mortuorum,Sacrificia Mortuorum,2s6UeKfRyWXcnuWUn5ht2K,"['french black metal', 'raw black metal']","{'href': None, 'total': 810}",2
3qeklOq9OkE7FdJB0rjgXY,Within Silence,Within Silence,3qeklOq9OkE7FdJB0rjgXY,"['christian power metal', 'slovak metal', 'symphonic power metal']","{'href': None, 'total': 3514}",14
5wttPGSLWXByN8hxyKWvE0,Arcas,Arcas,5wttPGSLWXByN8hxyKWvE0,['deep folk metal'],"{'href': None, 'total': 20}",0
57FdbmIYn2cBxE37tjtWnc,Last Hope,Last Hope,57FdbmIYn2cBxE37tjtWnc,['bulgarian rock'],"{'href': None, 'total': 2360}",12
5Um3msOMZISYdDyR2YOgCE,Redtie,Redtie,5Um3msOMZISYdDyR2YOgCE,['metal paranaense'],"{'href': None, 'total': 26}",2
25FpplRykoAipX338PHVfz,A Cloud Forest,A Cloud Forest,25FpplRykoAipX338PHVfz,['chaotic black metal'],"{'href': None, 'total': 516}",1
3n1JRu9UcG56snZ5v441yA,Dreamgrave,Dreamgrave,3n1JRu9UcG56snZ5v441yA,"['gothic doom', 'progressive doom']","{'href': None, 'total': 618}",0
1GLI5MSlOAI5QElFRVkTc5,Wartime,Wartime,1GLI5MSlOAI5QElFRVkTc5,"['bulgarian metal', 'technical thrash']","{'href': None, 'total': 107}",1
0b2GrGd0hnnprPyBV6mevY,Nihil Domination,Nihil Domination,0b2GrGd0hnnprPyBV6mevY,['metal ecuatoriano'],"{'href': None, 'total': 257}",0
24kjaLFNZj7SCjyN8Oux9H,Bob Catley,Bob Catley,24kjaLFNZj7SCjyN8Oux9H,['melodic hard rock'],"{'href': None, 'total': 3844}",38
0fcZ2NeIetID63qOdmnqQ6,Written in Gray,Written in Gray,0fcZ2NeIetID63qOdmnqQ6,['north carolina metal'],"{'href': None, 'total': 282}",0
3gEDYIcRRU5PfZgVGLjRRi,Pisstolero,Pisstolero,3gEDYIcRRU5PfZgVGLjRRi,['pornogrind'],"{'href': None, 'total': 957}",3
2LKWIBzaddSFgqHVfW5FMw,Gutted Souls,Gutted Souls,2LKWIBzaddSFgqHVfW5FMw,['brazilian death metal'],"{'href': None, 'total': 367}",0
2KU9zZxLWLwVHOyPuk9KMi,Takayoshi Ohmura,Takayoshi Ohmura,2KU9zZxLWLwVHOyPuk9KMi,"['j-metal', 'japanese power metal']","{'href': None, 'total': 5317}",17
6ZvEfkFI7kjc6jDeC0ocws,Headcrusher,Headcrusher,6ZvEfkFI7kjc6jDeC0ocws,['metal colombiano'],"{'href': None, 'total': 953}",2
1MkEdXePb64LLQJ0LTDaXb,Headcrusher,Headcrusher,1MkEdXePb64LLQJ0LTDaXb,['indonesian thrash metal'],"{'href': None, 'total': 224}",1
1rvAKB7gnRmvQFSqQ4RKuY,Darkemist,Darkemist,1rvAKB7gnRmvQFSqQ4RKuY,"['chilean metal', 'deep melodic death metal']","{'href': None, 'total': 217}",0
7mQqEScLIhXEDhVs4gyxZr,Tantara,Tantara,7mQqEScLIhXEDhVs4gyxZr,['new wave of thrash metal'],"{'href': None, 'total': 3496}",5
2Ghj9EMlFzCIACvTLNvDmZ,Acid Enema,Acid Enema,2Ghj9EMlFzCIACvTLNvDmZ,['depressive black metal'],"{'href': None, 'total': 306}",0
7dyhn9RxyZfhm2hLIKqp9z,Morning Again,Morning Again,7dyhn9RxyZfhm2hLIKqp9z,"['florida hardcore', 'h8000', 'straight edge', 'vegan straight edge']","{'href': None, 'total': 8656}",15
5QFJcHiD3NmN4Fgj1nCG20,Cadela Maldita,Cadela Maldita,5QFJcHiD3NmN4Fgj1nCG20,['metal paranaense'],"{'href': None, 'total': 32}",0
6yEP6E9EWyILoYJmqLM5OJ,Necropia,Necropia,6yEP6E9EWyILoYJmqLM5OJ,['melodic deathcore'],"{'href': None, 'total': 748}",1
4KNV1eUZZ8binvmrlZlTaC,Mordor,Mordor,4KNV1eUZZ8binvmrlZlTaC,['tolkien metal'],"{'href': None, 'total': 258}",1
3k1Ajw3IpPzxvdQn4hRUO7,Angra Ahriman,Angra Ahriman,3k1Ajw3IpPzxvdQn4hRUO7,['finnish black metal'],"{'href': None, 'total': 105}",0
77A61pFONYR2j0fHLikNy5,The Abominable Iron Sloth,The Abominable Iron Sloth,77A61pFONYR2j0fHLikNy5,"['sludge metal', 'sludgecore']","{'href': None, 'total': 1671}",4
77JGrJ0T9xovDYC41UMDm4,Sial,Sial,77JGrJ0T9xovDYC41UMDm4,"['chain punk', 'singaporean punk']","{'href': None, 'total': 3875}",19
3qhwNfmKZbk8pU07PwfYGf,Talamyus,Talamyus,3qhwNfmKZbk8pU07PwfYGf,['quebec death metal'],"{'href': None, 'total': 234}",0
0cozVDzCEFprS9jh7WbJPJ,Innumerable Forms,Innumerable Forms,0cozVDzCEFprS9jh7WbJPJ,"['boston metal', 'cavernous death metal', 'death doom', 'post-doom metal', 'voidgrind']","{'href': None, 'total': 4935}",20
1Am8sk0iAceQRHaKV0p57s,Tombstone,Tombstone,1Am8sk0iAceQRHaKV0p57s,"['finnish heavy metal', 'finnish power metal']","{'href': None, 'total': 1066}",15
5ALTb4kEFUgijKGrl4iury,Torn Black,Torn Black,5ALTb4kEFUgijKGrl4iury,['canadian metal'],"{'href': None, 'total': 24}",0
7MjRUFdjoRQE2gyjRl1Szw,Akem Manah,Akem Manah,7MjRUFdjoRQE2gyjRl1Szw,['belgian death metal'],"{'href': None, 'total': 101}",0
6PCnJkZEzfsb6sSP0OKXkJ,Generation of Vipers,Generation Of Vipers,6PCnJkZEzfsb6sSP0OKXkJ,"['atmospheric post-metal', 'progressive sludge', 'tennessee metal']","{'href': None, 'total': 2840}",5
3lUbrCUho7YNR2KJv2Eqf9,Criptum,Criptum,3lUbrCUho7YNR2KJv2Eqf9,['italian black metal'],"{'href': None, 'total': 89}",0
3hE8S8ohRErocpkY7uJW4a,Within Temptation,Within Temptation,3hE8S8ohRErocpkY7uJW4a,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']","{'href': None, 'total': 1107797}",63
1uB1E7ZIvg7GiKCdDHUT2V,Zealotry,Zealotry,1uB1E7ZIvg7GiKCdDHUT2V,['dissonant death metal'],"{'href': None, 'total': 392}",0
2i9NRYNKiEtRVvF7XU4qE7,Daniel Lioneye,Daniel Lioneye,2i9NRYNKiEtRVvF7XU4qE7,['finnish heavy metal'],"{'href': None, 'total': 7361}",22
4eyBKsuLfg7cq62Zg68nSs,Anal Blast,Anal Blast,4eyBKsuLfg7cq62Zg68nSs,['goregrind'],"{'href': None, 'total': 673}",1
0nLVHQSOns3hgHmwF1Z19K,Juodvarnis,Juodvarnis,0nLVHQSOns3hgHmwF1Z19K,['lithuanian metal'],"{'href': None, 'total': 1020}",7
3WPYd8RhKZa90Y1hSR1xT4,Human Waste,Human Waste,3WPYd8RhKZa90Y1hSR1xT4,"['metal catala', 'spanish death metal']","{'href': None, 'total': 102}",0
3euXF3F1GNtp3piMRgVx5O,Etrusgrave,Etrusgrave,3euXF3F1GNtp3piMRgVx5O,['italian heavy metal'],"{'href': None, 'total': 24}",0
5pvEGNJ8btTftc7solUA2s,Torrens Conscientium,Torrens Conscientium,5pvEGNJ8btTftc7solUA2s,"['death doom', 'ukrainian metal']","{'href': None, 'total': 405}",1
0rdzlUIgHLNCwg7UamQ6mj,Svarthart,Svarthart,0rdzlUIgHLNCwg7UamQ6mj,['belgian death metal'],"{'href': None, 'total': 71}",0
6bmjCGLGsLfEfm4YTHjLwF,Fathomless,FATHOMLESS,6bmjCGLGsLfEfm4YTHjLwF,['thai metal'],"{'href': None, 'total': 143}",0
1aqbpgRnMibUvx9mh4smjG,Vahladian,Vahladian,1aqbpgRnMibUvx9mh4smjG,['progressive power metal'],"{'href': None, 'total': 268}",0
4PLInz7aSZr0ZMxLs2gcqx,Nominon,Nominon,4PLInz7aSZr0ZMxLs2gcqx,['swedish death metal'],"{'href': None, 'total': 3971}",4
18KnUqz6bt99kVkCyQd1QL,Witch Cross,Witch Cross,18KnUqz6bt99kVkCyQd1QL,"['nwobhm', 'nwothm']","{'href': None, 'total': 7097}",17
6aSkmEeERNclhFv1P0UeGB,Perverted Dexterity,Perverted Dexterity,6aSkmEeERNclhFv1P0UeGB,['indonesian death metal'],"{'href': None, 'total': 1946}",3
4SXO7ANICA6Az4VqorHkvk,Principality of Hell,PRINCIPALITY OF HELL,4SXO7ANICA6Az4VqorHkvk,['black thrash'],"{'href': None, 'total': 242}",0
7qQHTwBcRYoI62gVgvaJAq,Pestilent Death,Pestilent Death,7qQHTwBcRYoI62gVgvaJAq,['cavernous death metal'],"{'href': None, 'total': 297}",0
6D3oL9YvZBgd3IVFWUJ2BI,Urfaust,Urfaust,6D3oL9YvZBgd3IVFWUJ2BI,"['ambient black metal', 'atmospheric black metal', 'black metal', 'cosmic black metal', 'dutch black metal', 'pagan black metal', 'voidgaze']","{'href': None, 'total': 36232}",31
2X3qFQFHkm1sOGo5ppIoSD,Ad Infinitum,Ad Infinitum,2X3qFQFHkm1sOGo5ppIoSD,"['melodic metal', 'slayer', 'symphonic power metal']","{'href': None, 'total': 45299}",43
4EgHMMQ8zmCRVagSohHMl3,Orifice,Orifice,4EgHMMQ8zmCRVagSohHMl3,['pornogrind'],"{'href': None, 'total': 229}",1
1q8erNNKRJ7AlPUR6xsak9,Dephosphorus,Dephosphorus,1q8erNNKRJ7AlPUR6xsak9,['blackened hardcore'],"{'href': None, 'total': 401}",0
3HUIeIhRvyQysgbV8jugrH,Shadows Legacy,Shadows Legacy,3HUIeIhRvyQysgbV8jugrH,['brazilian heavy metal'],"{'href': None, 'total': 307}",1
4fR5I7953H1JBhC5T89HNb,Cara Neir,Cara Neir,4fR5I7953H1JBhC5T89HNb,"['blackened crust', 'neo-crust']","{'href': None, 'total': 1981}",6
3OGz1M4pjoP8DDfMRcq7vR,Gladiator,Gladiator,3OGz1M4pjoP8DDfMRcq7vR,"['slovak pop', 'slovak rock']","{'href': None, 'total': 12545}",32
0HtEZODdzPzZhdehDcF3fX,Freak Kitchen,Freak Kitchen,0HtEZODdzPzZhdehDcF3fX,"['neo classical metal', 'progressive metal', 'swedish progressive metal']","{'href': None, 'total': 34305}",33
71d7E4Cv3yaInJmV7cg1VD,Doomed,Doomed,71d7E4Cv3yaInJmV7cg1VD,['melodic doom'],"{'href': None, 'total': 1345}",3
1t5YJeXXt3eoGqDUSV0Xem,Silent Images,SILENT IMAGES,1t5YJeXXt3eoGqDUSV0Xem,['progressive thrash'],"{'href': None, 'total': 70}",0
6t7XOJ1NGNI43YZgT0JYpQ,Ancestral Volkhves,Ancestral Volkhves,6t7XOJ1NGNI43YZgT0JYpQ,"['czsk black metal', 'deep folk metal', 'folk black metal', 'slavic metal', 'slovak metal']","{'href': None, 'total': 267}",1
6yhALDkkdgmIjS9B9arUI0,Amputory,Amputory,6yhALDkkdgmIjS9B9arUI0,['finnish death metal'],"{'href': None, 'total': 1361}",2
7qgjjGFiEN45al58ZKqQ6f,Q5,Q5,7qgjjGFiEN45al58ZKqQ6f,['seattle metal'],"{'href': None, 'total': 7863}",28
3SQeYgFyCYTRJPXd46LZXo,Bhelliom,Bhelliom,3SQeYgFyCYTRJPXd46LZXo,['singaporean metal'],"{'href': None, 'total': 32}",0
0AA0qugrTsIv7JFMEnhaqu,Deliverance,Deliverance,0AA0qugrTsIv7JFMEnhaqu,"['christian metal', 'christian punk', 'christian thrash metal', 'finnish heavy metal', 'old school thrash']","{'href': None, 'total': 18806}",23
2PoKRqTdpPPNoeuLudp0yS,Wraith,Wraith,2PoKRqTdpPPNoeuLudp0yS,"['black speed metal', 'new wave of speed metal', 'new wave of thrash metal']","{'href': None, 'total': 8923}",24
0HCN57jYsKqTauVLCJGQmA,Wraith,Wraith,0HCN57jYsKqTauVLCJGQmA,['australian metalcore'],"{'href': None, 'total': 1185}",3
7vK5QxVF8weuc8eNPJTrXP,Pekla,Pekla,7vK5QxVF8weuc8eNPJTrXP,['lithuanian metal'],"{'href': None, 'total': 397}",3
5OU9olMLGpQGUmTc3gFtLs,Eternal Majesty,Eternal Majesty,5OU9olMLGpQGUmTc3gFtLs,"['dark black metal', 'french black metal']","{'href': None, 'total': 494}",0
3GEKikMSwIoWyct4OsEbv7,Alchemy X,Alchemy X,3GEKikMSwIoWyct4OsEbv7,['melodic progressive metal'],"{'href': None, 'total': 51}",0
1tqkHeAaph8dCc8I0MWWxy,Adastra,Adastra,1tqkHeAaph8dCc8I0MWWxy,['croatian rock'],"{'href': None, 'total': 1622}",11
6yHjpYOVeqj5GbE9tbGpdk,Alchimia,Alchimia,6yHjpYOVeqj5GbE9tbGpdk,['italian gothic metal'],"{'href': None, 'total': 155}",0
6M7R2JwwodFl4ZxhGeLv0D,Setheist,Setheist,6M7R2JwwodFl4ZxhGeLv0D,['polish thrash metal'],"{'href': None, 'total': 235}",1
56dYSLbOVXqwNfGt9k63Ys,NRIII,NRIII,56dYSLbOVXqwNfGt9k63Ys,['black noise'],"{'href': None, 'total': 57}",0
7nquoACD4f0wpKvJcvaGOb,Corona Skies,Corona Skies,7nquoACD4f0wpKvJcvaGOb,['finnish heavy metal'],"{'href': None, 'total': 329}",0
